GUID,NameSet,StreetAddress,City,State,ZipCode,NationalID,TelephoneNumber,TelephoneCountryCode,Birthday,EmailAddress,Username,Domain,Company,Occupation,Centimeters,Kilograms,BloodType,Vehicle,Color
bf325e8f-0f2b-413e-a0fd-217e06409691,American,"4678 Sugarfoot Lane",Indianapolis,IN,46225,314-16-8847,765-390-6314,1,9/15/1943,ErikaKMcNair@fleckens.hu,Ingick,wanwanafrica.com,"The Independent Planners","Cardiac and vascular nurse",166,84.8,A+,"2008 Alfa Romeo Spider",Blue
75b17aa6-4f73-4819-834c-3f64b141303d,American,"2474 Caynor Circle",Branchburg,NJ,08876,145-54-9262,908-468-3765,1,6/19/1979,RayCGreen@jourrapide.com,Agnection,tcsupplied.com,TheBottomHalf,"Television announcer",180,114.6,O+,"2008 Saab 9-3",White
dd359ec9-1dfd-419f-8962-c886deb7abb7,American,"2977 Boone Street","Corpus Christi",TX,78476,458-21-3132,361-228-5965,1,5/4/1991,CoryMGarcia@jourrapide.com,Thadvank,onecountrybbdoq.com,"Great Western","Medical technologist",181,72.8,A+,"2000 Subaru Outback",Brown
4a32094f-f5c7-428d-8979-cf0555430012,American,"1902 Hope Street",Dallas,TX,75240,641-26-3720,972-233-9696,1,2/17/1996,KathleenMBrown@fleckens.hu,Youry1996,ScrapPros.com,"Channel Home Centers","Crossing guard",172,88.3,O+,"2007 Mercedes-Benz SL",Black
da65ff4f-b051-4a9b-9271-67d63babaae6,American,"3347 Woodland Terrace",Folsom,CA,95630,625-21-5901,916-934-1711,1,10/17/1987,TomCConner@cuvox.de,Loonts,DigitalTradeShows.com,"Saturday Matinee","Athletic trainer",169,68.0,O+,"2001 Mercedes-Benz SLK",Blue
22f43503-8dc1-482b-acad-421af49699d8,American,"3507 Golf Course Drive",Laurel,VA,20707,697-03-0823,703-386-2142,1,3/31/1999,DavidALaird@teleworm.us,Whistulighe99,TanPaint.com,"Farrell's Ice Cream Parlour","Criminal lawyer",186,83.0,A+,"2006 Mercedes-Benz E",Blue
8eeba6a0-cd08-4278-bcb9-fbfbd99fbf5d,American,"4764 Cambridge Court",Phoenix,AZ,85034,600-62-6744,480-200-1245,1,12/28/1938,TommyCCoutee@fleckens.hu,Suffele38,bonnessalopes.com,Vitagee,"Refrigeration mechanic",164,96.0,B+,"2002 Toyota FXS",Silver
4452ab74-22a2-44c8-9768-0c9be42461d0,American,"2356 Dawson Drive","Little Rock",AR,72205,431-53-6957,501-828-6159,1,1/9/1963,LindaCPena@einrot.com,Plam1963,lewiscountylaw.com,"Child World","Building superintendent",164,101.4,B+,"2012 Lancia Ypsilon",Purple
95a18ed8-3056-4f26-9b69-b6038d56952c,American,"3015 Stutler Lane","State College",PA,16803,199-30-9065,814-433-9000,1,3/15/1976,WilliamCEnright@armyspy.com,Dozedilitry1976,activemachine.com,Finast,Stratigrapher,169,105.1,O+,"2004 BMW 730",Green
8e47302d-2a3c-42c5-b050-7e1f8dbde469,American,"1665 Grim Avenue","San Diego",CA,92123,548-32-4190,619-737-7805,1,5/27/1942,LindaMMize@jourrapide.com,Mepland,vitalwills.com,"Magna Wealth","Safety and health practitioner",157,63.3,B+,"2001 Mitsubishi Minica",Black
ce29fb77-5e2f-49ee-9783-9e28034bb1e5,American,"1105 Old House Drive",Columbus,OH,43215,294-12-8612,740-879-2934,1,7/30/1954,JohnKBrown@fleckens.hu,Mally1954,hopeinflorida.com,"Access Asia","Ceiling tile installer",183,72.6,O-,"2004 Spyker C8",Green
d901298f-7040-40a6-8121-4cf5e4204851,American,"3752 Lauren Drive",Madison,WI,53703,396-15-2810,608-377-3133,1,2/27/1950,LatriciaBDavidson@rhyta.com,Roffian,dentiimagenes.com,"Mr. Steak","Glass installer",152,69.8,A+,"2004 McLaren F1",Yellow
035fd325-0745-4895-9016-90cc66cb5e4a,American,"4834 Canis Heights Drive","Los Angeles",CA,90017,609-25-4608,213-666-5740,1,10/7/1943,FrancesLHitchcock@jourrapide.com,Therep,aetherok.com,"Crandall's Fine Furniture","Geodetic surveyor",164,92.5,A+,"2011 Lexus HS",Purple
222daa80-1597-47b3-82ef-5cb2dc0d4865,American,"424 Lamberts Branch Road",Miramar,FL,33025,261-14-3527,786-547-7785,1,12/24/1995,GeorgeTAnderson@cuvox.de,Whoune,goalswithsoulct.com,Stratacard,"Derrick operator",171,87.4,B+,"2005 Smart ForFour",Green
3ad65a3b-81c1-448c-bf5d-f8af0d50a6c4,American,"3987 Quincy Street","Fort Washington",PA,19034,161-38-3454,267-520-7910,1,12/12/1967,RasheedaSOwen@cuvox.de,Flin1967,listofcheeses.com,"Exact Solutions","Heat treating equipment operator",161,86.1,O+,"2001 Daihatsu Move",Purple
23051dae-be0c-4d9c-b0dc-8df20f0e40ba,American,"212 Water Street","Walnut Creek",CA,94596,567-27-7885,925-296-6942,1,5/9/1984,MarieAMiller@armyspy.com,Reshe1984,fullcontactcrew.com,"Hills Supermarkets","Food and beverage manager",162,85.9,A+,"2003 Toyota Corolla",Blue
811bb985-9cf9-4c4b-9496-13fecb238d48,American,"3986 Stoneybrook Road",Cocoa,FL,32922,770-10-4121,321-449-2724,1,5/10/1994,MaryGObrien@gustr.com,Experkee,ilickedthis.com,"Franklin Music","Radiation therapist",170,65.5,A+,"2000 Infiniti Q45",Blue
d045b284-a881-42ef-a629-ea7da373fffa,American,"2398 Willis Avenue",Jacksonville,FL,32207,266-36-0925,386-269-8997,1,1/17/1987,BurtTZimmermann@fleckens.hu,Shic1987,obbhgow.com,Adapt,"Personnel administrator",175,69.5,O+,"2008 Mazda 3",Blue
b64f32e5-cdec-4cf5-b217-26d79c5ad90c,American,"3648 Ethels Lane",Lakeland,FL,33813,262-59-9412,863-815-0815,1,9/1/1976,JasonLHughes@dayrep.com,Coustopeceir,radbullets.com,"ABC Markets","Bindery machine operator",182,108.0,O-,"2004 Lincoln Mark X",Blue
8ac05c5b-4120-45af-afae-e9bfc64490c1,American,"1314 Layman Court",Atlanta,GA,30303,672-20-6325,678-356-5025,1,10/21/1974,JohnABlumberg@teleworm.us,Orproclen,tfcjordan.com,"Quality Realty Service","Gaming dealer",185,79.7,AB+,"1994 Acura Vigor",Blue
803b8176-a857-4227-ad27-f81e6f72b378,American,"848 Ersel Street",Dallas,TX,75225,627-03-2120,214-373-2520,1,10/15/1975,IngeborgCSanchez@superrito.com,Shern1975,beveragemoney.com,"Big Bear Stores","Portrait photographer",155,83.8,A+,"2006 Aston Martin V12",Blue
66da2df9-4789-4de1-aa95-22a234739707,American,"705 Golden Street",Miami,FL,33128,592-23-8025,305-679-5016,1,10/1/1961,JordanMDavies@fleckens.hu,Aboold,liftsmokejuice.com,"Beefsteak Charlie's","Office support secretary",179,64.1,A+,"2000 Toyota Solara",Red
25287c7a-66ef-46cc-9eb8-3e45c1313690,American,"2190 Scenic Way",Springfield,IL,62707,333-48-9202,217-690-2309,1,8/16/1962,ErnestLAleman@fleckens.hu,Eflete,livenakedcams.com,"Eli Moore Inc","Psychiatric aide",166,94.4,A+,"1994 Plymouth Colt",Green
67a4f5b0-e459-49b1-932a-c3b487b8a8cd,American,"4109 Woodrow Way",Houston,TX,77032,464-43-6517,936-200-1098,1,7/4/1935,PeterGHilliard@dayrep.com,Toges1935,newhorizonsfund.com,"Schucks Auto Supply","Art director",176,66.3,O+,"2001 Nissan Primera",Black
d0c4dae0-a9f4-4bbb-8d36-7651b21ab958,American,"2546 Hummingbird Way",Cambridge,MA,02141,015-14-4664,781-909-0466,1,8/18/1996,GwendolynJDillard@dayrep.com,Brover,CardChaser.com,Terra,"College instructor",168,86.0,A+,"2010 BMW 550",Silver
445cb29f-7bea-477f-8c8b-9524c10bd5d2,American,"836 Oak Ridge Drive","Saint Louis",MO,63101,493-04-1024,573-552-6559,1,11/13/1971,DottieDBookout@gustr.com,Prioneirmed,sdkriqj.com,"Sounds of Soul Records & Tapes",Sculptor,171,75.3,B+,"2010 BMW X5",Blue
af69c984-e8e5-4f9d-9400-415e0f3edd09,American,"167 Center Street","Coos Bay",OR,97420,544-34-3971,541-982-0975,1,3/9/1995,DanielRBicknell@cuvox.de,Memmar1995,ynneprime.com,Tradewell,"Consultant dietitian",184,106.1,O-,"1995 Bentley Java",Green
3af765ef-4940-4a91-973c-6b8ca46a544b,American,"3 Steele Street","Hickory Hills",IL,60457,337-82-0196,630-712-8437,1,11/24/1975,KatherineMAnderson@fleckens.hu,Overst,firenoodle.com,"Polk Brothers","Video editor",154,68.4,B+,"2005 Mercedes-Benz Vaneo",Red
5758b54f-322c-4c6c-9edd-f537a76ecdbf,American,"4646 Irish Lane",Verona,WI,53593,389-58-9297,608-833-5802,1,10/19/1997,AprilAMaltby@armyspy.com,Watchn1997,spyscroll.com,"Intelli Wealth Group","Personnel director",171,67.4,A+,"2005 Renault Zoom",Blue
1616c796-8eaa-4a13-bc99-e238cbd931f5,American,"1847 Clement Street",Clarkston,GA,30021,667-30-3377,404-508-5947,1,6/25/1972,JoanneKBueno@superrito.com,Tuporat,argq.com,"King Carol","Employee benefits specialist",174,85.0,O+,"1998 Oldsmobile SS",Purple
d6485825-cd19-45f6-8cf2-e1b5971b7fad,American,"703 Pineview Drive",Echo,MN,56237,474-32-0380,507-925-6117,1,12/28/1964,LindaBWillis@gustr.com,Jusid1964,sanfrantango.com,"Asiatic Solutions","Home health nurse",173,100.1,A+,"1998 Pontiac Bonneville",Red
5cb47acc-9935-41c0-9406-9d2cbe63ded4,American,"2304 Mill Street",Greenville,SC,29601,658-20-7543,864-248-0166,1,6/13/1947,JudyGDay@jourrapide.com,Himmathrely,asailres.com,"Casual Corner",Taper,171,78.8,A+,"2000 Land Rover Range Rover",White
db590b0e-633b-40c7-92a5-e843bf8dc6ab,American,"4904 Jody Road",Philadelphia,PA,19103,209-16-9381,610-548-3724,1,9/10/1985,SharonJMcDonald@teleworm.us,Pentlese,blockssl.com,"Flagg Bros. Shoes","Occupational social worker",161,49.0,AB+,"2005 Ford Econovan",Green
d9dec71c-15c7-4761-b833-118aac97be8f,American,"3783 Maple Street",Burbank,CA,91505,626-28-6937,714-310-2496,1,12/26/1972,ConstanceRLivingston@cuvox.de,Contriman,schoolisgood.com,"Exact Realty","Speech therapist",160,66.1,A+,"2014 Ford E-Series Van",Purple
85157ff7-c0d5-43f5-9ca6-25a82a84ac2b,American,"2853 West Fork Street",Choteau,MT,59422,516-60-0433,406-466-2939,1,12/5/1964,AntoinetteMJones@fleckens.hu,Hisomfour,nichibeiproject.com,"Pro-Care Garden Maintenance","Violin repairer",159,68.9,O+,"1997 Dodge Ram",Blue
ac595f6c-c147-4cae-a1e1-acd5d3f10706,American,"2747 Fleming Way",Petersburg,VA,23803,231-87-4562,804-765-2038,1,12/12/1935,GraceLMosley@fleckens.hu,Beather35,KeyboardSearch.com,"Square Circle","Environmental chemist",153,51.6,O+,"2009 Kia Carnival",Purple
1d1ac14a-0923-43ba-8895-6ba3899e7816,American,"4466 Honeysuckle Lane",Seattle,WA,98119,539-17-1815,360-519-4853,1,9/16/1933,LonnySJenkins@fleckens.hu,Apdris1933,comadyvideo.com,Loblaws,"Occupational social worker",162,94.7,B+,"2008 Volkswagen Bora",Green
27090739-fb38-4e8b-a4c6-2f34eb799200,American,"2627 Willow Greene Drive",Montgomery,AL,36104,419-41-2864,334-262-9405,1,11/24/1948,ArthurJKirkham@jourrapide.com,Diespithe,tattoovisit.com,"Little Folk Shops","Office aide",182,78.7,B-,"1996 TVR Cerbera",White
54f18eac-a0f4-4022-b189-d53658697b26,American,"4814 Giraffe Hill Drive",Dallas,TX,75202,635-09-2186,972-268-3147,1,5/7/1967,UnaAPierce@superrito.com,Withein1967,vipmodelturkiye.com,"Dun Rite Lawn Care","Claims representative",155,95.3,B+,"2002 Ferrari 360",Blue
449e41f1-2062-4e07-b963-52fe7e679f2a,American,"3302 Benson Street",Marshfield,WI,54449,394-24-4734,715-221-8003,1,7/18/1937,MorrisBHayes@dayrep.com,Bountly37,diaztreeservice.com,"Monk Home Loans","Model maker",162,96.2,A+,"2001 Hyundai Clix",Orange
f4ddde6b-bb4d-40a8-b21a-ead3ca4a46f2,American,"4495 Stark Hollow Road",Eckert,CO,81418,652-14-0814,970-835-9131,1,10/12/1936,GlennCBryant@jourrapide.com,Theightere1936,skindro.com,"Jackpot Consultant","Contract administrator",177,91.1,B+,"1999 Plymouth Prowler",Blue
d46482b9-3b71-4b98-af0e-65e3945a2604,American,"268 Lowndes Hill Park Road","Berrenda Mesa",CA,93249,549-38-2649,661-465-4790,1,7/26/1991,PaulIHall@fleckens.hu,Husat1991,yqmsizv.com,"Star Assistance","Dental hygienist",180,102.8,B+,"2014 Volvo XC60",Blue
7abbcbab-c691-4aff-94ca-c57e14a02d59,American,"2069 Pursglove Court",Dayton,OH,45406,274-10-8879,937-286-0941,1,1/18/1950,ErickaBPineda@fleckens.hu,Goleyour,limuedup.com,Weingarten's,"Medical geographer",152,76.0,O+,"2000 Acura EL",Purple
a0da357b-8e4d-4734-b912-47140eb22e61,American,"35 Red Hawk Road",Danube,MN,56230,474-88-3511,320-826-4258,1,12/19/1985,AlbertKCross@einrot.com,Thoreeduck85,uykiwxo.com,Kent's,"Bus mechanic",176,82.3,AB+,"2012 Kia Sportage",Blue
e47e79af-cab9-4020-b4a4-6534553bf8b4,American,"1444 Grove Avenue",Hugo,OK,74743,444-82-1388,580-326-5674,1,8/14/1956,MichaelAWithers@gustr.com,Loomely,Ayalavines.com,"DGS VolMAX","Composing machine tender",166,89.1,A+,"1999 Nissan 200 SX Silvia",Red
2c77f518-350c-4a46-9734-42176f2831a3,American,"1808 Lee Avenue",Camden,NJ,08102,152-10-6335,856-332-3451,1,10/2/1989,RichardPMyers@rhyta.com,Afelf1989,thebigflippers.com,"Chase Pitkin","Job developer",179,101.6,AB+,"2010 Hyundai Veracruz",Blue
60bf649c-4664-4ddc-b72f-4294a588d6bc,American,"1880 Ward Road","El Paso",TX,79901,641-54-7944,915-351-3458,1,11/30/1946,PhyllisJBuchanan@superrito.com,Theivereeted1946,govpa.com,"Seamans Furniture","Ratings analyst",167,67.9,A+,"1998 Toyota Picnic",Green
95456cc4-bdde-4628-95bc-087e8cdd28ca,American,"4221 Mulberry Lane","West Palm Beach",FL,33401,264-47-1335,561-820-0141,1,5/25/1991,RonaldPSotelo@fleckens.hu,Frimake,techsupportseo.com,"Magna Gases","Nephrology nurse",176,74.6,O+,"2003 Acura CL",Green
07db2612-02ec-4f8c-9947-58639a6619ea,American,"731 Strother Street",Livingston,AL,35470,422-40-7122,205-609-8035,1,9/26/1991,JudyJLarson@einrot.com,Itake1991,ohmymovies.com,"Circuit Design","Demographic economist",158,81.2,A+,"2015 Volkswagen Touareg",Purple
cc036f9e-69c5-4f7b-a73e-8b9320f39668,American,"208 Webster Street",Manasquan,NJ,07719,145-44-1940,732-528-0924,1,5/9/1951,IdaAFort@armyspy.com,Wrely1951,entdlz.com,"Mr Fables","Elevator installer",155,78.3,A+,"2012 Mazda 3",Brown
3bbacefa-f592-4a46-a317-f71b0fe1bd87,American,"1672 Martha Street",Prescott,AZ,86301,526-57-4366,928-777-8100,1,8/27/1960,EdwardLContreras@fleckens.hu,Froir1960,urbanlagu.com,"Coffey's Market","Property manager",174,73.2,B+,"2009 Honda Element",Blue
8f54cf0f-b667-4b05-bf91-75bf3f1722ad,American,"2947 Edgewood Road",Memphis,TN,38110,756-01-6305,901-227-4755,1,1/26/1957,RobertLWeinstein@fleckens.hu,Agend1957,femmesamatrice.com,"Handy City","News photographer",180,62.6,O-,"1995 Dodge Avenger",Green
c8394f81-4940-432c-9dea-7e022929859b,American,"381 Southern Street","New York",NY,10013,131-38-5621,516-726-3565,1,12/22/1969,LilianMRodriguez@armyspy.com,Puntionve,thelyricloft.com,"Chase Pitkin","Power lineman",155,80.5,O+,"1996 Saturn SC",Yellow
196f76d2-5803-4e48-8d46-330a7e8250d8,American,"3636 Del Dew Drive",Lanham,MD,20706,214-34-0035,301-917-7770,1,2/5/1950,MaryASkaggs@superrito.com,Histell,malevideoquest.com,"Matrix Interior Design","Recruitment manager",166,55.4,A-,"1999 Mercedes-Benz SL",Purple
273f59e2-5221-452b-b9b4-6abcd15b823e,American,"1021 Pearl Street",Sacramento,CA,95814,607-38-4505,916-378-9510,1,12/20/1939,MichaelMKennedy@einrot.com,Paing1939,pbgcareers.com,"P. Samuels Men's Clothiers","Appliance repairer",169,70.4,O+,"2008 Mini Cooper",Blue
4702fb0c-032e-4cf7-8b42-cf28b7d157a2,American,"1128 Bridge Avenue",Jennings,LA,70546,439-04-3600,337-616-8426,1,4/30/1976,DavidSSharma@armyspy.com,Ealiche,toursandtrip.com,"Custom Sound","Transplant nurse",168,99.0,AB+,"1997 Chevrolet Cavalier",Brown
c7ad3ce6-74c8-4e4d-b5d5-e343264ca670,American,"4014 Walkers Ridge Way",Schaumburg,IL,60173,343-60-8486,630-220-8185,1,12/25/1999,RhondaJBinkley@cuvox.de,Opead1999,beastcollege.com,StopGrey,"Brokerage clerk",160,87.0,B+,"2004 Opel Omega",Purple
11333671-1ba0-4d71-ae07-1bebfa81a2b0,American,"4935 Confederate Drive",Potsdam,NY,13676,066-78-1520,315-742-2203,1,1/21/1978,LuciaRShellman@cuvox.de,Unpleted,xmgcclr.com,"Gino's Hamburgers","Personal care aide",169,57.5,A+,"2002 Daewoo Matiz",Blue
d428c889-8e80-421a-aaf8-97d73b953c80,American,"2510 Red Bud Lane",Wallingford,CT,06492,048-08-9645,860-984-0860,1,3/8/1970,KathrynDEnnis@armyspy.com,Pogmeher1970,detroittest.com,Thorofare,"Content editor",159,80.3,O-,"1992 Mercedes-Benz SL",Blue
b41ee545-3b14-436c-b57e-fc7745eef4c9,American,"4278 Nickel Road",Irvine,CA,92618,572-27-7990,626-703-0259,1,3/20/1959,PedroNMathis@dayrep.com,Lorts1959,nlover.com,"The Spotted Cougar","Employee assistance plan manager",173,68.7,B+,"1997 Daihatsu Move",Blue
76cf5c6d-230f-4cdc-9a5e-5b15e66009ec,American,"2408 Moore Avenue",Groesbeck,TX,76642,645-24-7650,817-729-1326,1,5/10/1988,BessieJCrosby@cuvox.de,Undidesix,VoipDialog.com,Anthony's,"Mail machine operator",170,97.7,A+,"1993 Lamborghini Diablo",Purple
463f4aa8-e50d-4b06-a0d8-29b034c0fd0c,American,"1102 Hickory Street","Salt Lake City",UT,84104,646-20-3081,801-751-7982,1,2/9/1969,CherMShort@einrot.com,Necarrat69,jgolzemailtest.com,Brendle's,"Vascular technologist",153,91.1,O+,"2005 Nissan Patrol",Purple
ac490944-4f5c-4e2d-89e5-79ff46cef01d,American,"2482 Meadowview Drive",Staunton,VA,24401,224-68-8733,540-849-2280,1,9/11/1978,ThelmaLGettys@rhyta.com,Ithappir,sportivotravel.com,"E-zhe Source","Independent agent",154,62.9,O+,"2009 Pontiac Vibe",White
2dbd83e4-46dc-45c5-9681-f7900b1be738,American,"2612 Main Street",Lynnwood,WA,98037,537-55-3219,425-743-2164,1,7/14/1967,KeithPNunn@einrot.com,Gavempurneth,ggoqrnz.com,"Cut Rite","Artificial inseminator",173,65.9,A+,"2001 Volkswagen Golf",Black
b08e2bd2-8696-45f2-afef-a2f09d579020,American,"625 North Bend River Road",Paintsville,KY,41240,400-53-7519,606-789-1159,1,11/29/1993,AshleyRMichalec@fleckens.hu,Cournine,beeonthewebb.com,"Crandall's Fine Furniture","Counter attendant",168,91.4,B+,"2002 Dodge Razor",Orange
9eb37a97-fbd2-4a7a-bbe6-83d0e7a481af,American,"3994 Drummond Street",Boonton,NJ,07005,156-60-4399,973-316-2924,1,2/1/1977,ScottMArsenault@superrito.com,Milivered,gotoparticles.com,Weingarten's,"Nail care technician",182,65.1,A+,"1995 Rover 400",Blue
e20ef214-ee66-451f-84f6-3960e8e26ff2,American,"2085 Webster Street",Freehold,NJ,07728,157-12-5237,732-645-4837,1,10/6/1934,FrancisAOlney@fleckens.hu,Somer1934,asiaxdirect.com,"House 2 Home","Electrical power line installer",162,59.6,A+,"2009 Ford Falcon",Green
7aed62bf-6115-4591-9f31-9d582044353d,American,"4752 Junior Avenue",Norcross,GA,30071,668-12-1791,404-551-8215,1,2/19/1968,KristinaTParker@fleckens.hu,Forst1968,momerotic.com,"Lionel Playworld",Optometrist,169,68.3,A+,"2004 Holden Cruze",Green
00cb553c-625d-481f-a51d-73d746c5f7c2,American,"1767 Clarence Court",Fayetteville,NC,28306,241-35-8086,910-248-4242,1,8/16/1976,MiriamJHyde@superrito.com,Expeoreal,stayplayaspen.com,"Lionel Kiddie City","Music instructor",162,94.3,O+,"2005 Hyundai Portico",Purple
dbd68785-bb25-45e3-b693-a2fc5a86b89d,American,"460 Birch  Street","El Paso",TX,79930,628-92-7402,915-680-8176,1,7/10/1993,AlexanderDHoover@dayrep.com,Rithey,iamaghanaian.com,"Solution Answers",Maid,178,89.0,A+,"1999 Marcos GTS",Black
cd8ac90d-a770-40f8-aeeb-ef4922f1e3ad,American,"2660 Heather Sees Way",Stilwell,OK,74960,441-13-2678,918-696-1385,1,7/3/1993,IrmaJTacker@gustr.com,Cleamee1993,pointimaginart.com,"Child World","Tool grinder",175,99.0,A+,"1999 Mitsubishi Minica",Purple
43f161b2-944b-4f55-9c23-00a61ad999a3,American,"2697 Friendship Lane","Santa Clara",CA,95054,553-56-1186,408-575-0521,1,10/10/1975,BethanyJMcMahan@superrito.com,Sagint,beshas.com,"Elm Farm","Mapping technician",165,90.2,O+,"2014 Mazda CX-5",Green
f0fc72a0-8fb4-4461-a8fc-f2ba3c55ce59,American,"1 Raver Croft Drive",Knoxville,TN,37917,409-88-6220,423-707-3513,1,12/15/1993,VivianJHicks@teleworm.us,Berse1993,StyleCourses.com,Newhair,"Bench technician",161,76.7,O-,"2007 Chevrolet Malibu",Blue
85bcbff1-1656-4df0-935e-1419c1186ec5,American,"736 Nutter Street","Kansas City",MO,64106,492-08-3382,816-216-4919,1,5/19/1958,JamesRWix@gustr.com,Upocand58,gazuhb.com,Opti-Tek,"Commercial diver",167,93.9,O+,"2011 BMW M3",Blue
cd0056f3-9066-4099-a986-3552c75b0fe2,American,"1652 Baker Avenue","Fort Worth",TX,76102,644-98-1803,817-814-6750,1,4/14/1967,BrianABurke@superrito.com,Nobehou,legaleoid.com,Vari-Tec,Greenskeeper,178,65.0,AB+,"2011 Hyundai Santa Fe",Blue
db745047-a15a-424f-975b-5834a078535b,American,"772 Parrish Avenue",Cotulla,TX,78014,452-06-6031,830-879-9252,1,9/12/1982,WilbertAWood@teleworm.us,Useek1982,cicadatree.com,"Lawnscape Garden Maintenance","Prepress worker",181,100.5,O+,"2005 Mercedes-Benz G",Blue
ff0d1575-2843-4b8e-9198-17ff33d6a3d9,American,"1264 Anmoore Road",Brooklyn,NY,11234,099-14-8261,718-763-8864,1,9/12/1963,JenniferDNash@jourrapide.com,Thento,BiotechRoom.com,"Mission You","Human resources supervisor",156,81.5,A+,"1995 Rolls-Royce Silver Spur",Red
8cae807d-7694-448b-865d-a53f6c602864,American,"886 Rainbow Drive","North Canton",OH,44720,275-18-3408,330-491-1518,1,9/1/1975,StephanieEFreeman@rhyta.com,Theitchers1975,ethisethat.com,"G.I. Joe's",Econometrician,171,68.7,A+,"2002 Hyundai Equus",Blue
878c59bc-73a9-434e-b2d0-3ce9a2e6b01d,American,"1882 Tecumsah Lane","Cedar Rapids",IA,52404,482-12-0794,319-248-8037,1,12/16/1962,MichaelBMedley@dayrep.com,Strue1962,mobivcard.com,"Manu Connection","INS agent",173,93.9,B+,"2001 Lexus RX",Blue
29c02b5e-0562-4333-82b9-444e3ca74e8d,American,"3225 Oliverio Drive","Rush Center",KS,67575,512-02-5550,620-527-3214,1,6/12/1980,JanLGerson@dayrep.com,Nibeshe,upsutracking.com,"Museum Company",Singer,172,72.7,A+,"2005 Jaguar X-Type",Brown
579f5bbd-5158-42d0-8442-b32a7c8ec3e1,American,"143 Jody Road",Eagleville,PA,19403,206-18-5878,610-636-8120,1,10/20/1976,GertrudeBBeegle@dayrep.com,Offery,flygpoolen.com,"Avant Garde Appraisal","Computer-controlled machine tool operator",159,56.7,B+,"2008 Lancia Phedra",Purple
3cedb12c-a81c-43b2-b7ba-ef11a90f35e3,American,"4285 Lakeland Terrace",Detroit,MI,48226,380-56-6944,734-306-5487,1,2/16/1953,VirginiaTFiore@teleworm.us,Fropecter,trendingout.com,"Target Source","Counter and rental clerk",157,87.2,O+,"2011 GMC Terrain",Blue
180cdc6e-d8fc-4faa-bb88-66233e6095e9,American,"1287 Hamill Avenue","San Diego",CA,92121,624-03-6524,858-324-1997,1,12/9/1976,CaroleJBerk@gustr.com,Tirs1976,beautyfxsalon.com,"Carter's Foods","Vice president",156,59.3,O+,"2006 Hyundai Azera",Green
268d831b-80c0-4e28-a142-1a7e573457cd,American,"1772 Trymore Road",Mankato,MN,56001,476-29-8623,507-779-9581,1,11/5/1962,GenevaBMcElwee@cuvox.de,Adeaske,brettallain.com,"Forth & Towne","Recruiting manager",159,68.6,O+,"1993 Ferrari 456",Green
6030114c-e66a-417d-b697-1c1b15f4f66a,American,"4117 Cottonwood Lane","Grand Rapids",MI,49503,386-08-6099,616-347-6561,1,8/26/1951,JamesVJohnson@cuvox.de,Thearted51,partylandj.com,"Northern Reflections","Human resources consultant",170,79.6,AB+,"2005 Volkswagen Microbus",Blue
